Date,VOO,VTSMX,SWTSX,VGTSX,VEIEX,VFITX,VIPSX,VGSIX,TLT,IBMH
09-03-16,182.910004,49.389999,35.130001,14,20.83,11.49,13.16,26.469999,129.190002,25.68
10-03-16,183.009995,49.349998,35.099998,14,20.799999,11.46,13.11,26.360001,128.660004,25.65
11-03-16,185.979996,50.220001,35.720001,14.31,21.16,11.43,13.1,26.969999,127.360001,25.629999
14-03-16,185.699997,49.919998,35.66,14.26,21.1,11.44,13.1,26.969999,127.760002,25.67
15-03-16,185.460007,49.740002,35.529999,14.1,20.719999,11.43,13.07,26.969999,127.879997,25.6
16-03-16,186.570007,50.049999,35.75,14.25,20.950001,11.48,13.21,27.290001,128.259995,25.690001
17-03-16,187.75,50.43,36.02,14.43,21.48,11.49,13.23,27.68,128.789993,25.66
18-03-16,188.449997,50.68,36.200001,14.44,21.74,11.51,13.29,27.26,129.059998,25.620001
21-03-16,187.729996,50.720001,36.23,14.41,21.809999,11.48,13.29,27.01,128.070007,25.67
22-03-16,187.630005,50.689999,36.209999,14.39,21.780001,11.46,13.26,27.02,128.039993,25.65
23-03-16,186.429993,50.279999,35.91,14.25,21.469999,11.5,13.28,26.870001,129.490005,25.65
24-03-16,186.300003,50.279999,35.919998,14.15,21.370001,11.49,13.25,26.889999,129.539993,25.66
28-03-16,186.429993,50.310001,35.939999,14.21,21.389999,11.49,13.25,27.129999,129.710007,25.66
29-03-16,188.220001,50.860001,36.330002,14.37,21.51,11.55,13.39,27.73,131.070007,25.700001
30-03-16,189.009995,51.060001,36.48,14.5,21.84,11.56,13.4,27.65,129.690002,25.690001
31-03-16,188.559998,51.009998,36.439999,14.42,21.889999,11.59,13.43,27.83,130.610001,25.690001
01-04-16,189.770004,51.310001,36.650002,14.28,21.85,11.58,13.43,27.790001,130.679993,25.66
04-04-16,189.169998,51.119999,36.52,14.25,21.709999,11.59,13.44,27.75,130.759995,25.67
05-04-16,187.25,50.610001,36.150002,13.99,21.35,11.62,13.45,27.58,132.190002,25.690001
06-04-16,189.289993,51.169998,36.549999,14.15,21.4,11.6,13.42,27.639999,131.229996,25.67
07-04-16,187.059998,50.549999,36.110001,13.98,21.16,11.64,13.46,27.459999,132.850006,25.719999
08-04-16,187.570007,50.709999,36.220001,14.23,21.450001,11.62,13.44,27.629999,132.009995,25.709999
11-04-16,187.080002,50.57,36.119999,14.27,21.68,11.62,13.41,27.549999,131.839996,25.719999
12-04-16,188.899994,51.049999,36.459999,14.47,21.969999,11.59,13.36,27.76,130.929993,25.719999
13-04-16,190.789993,51.650002,36.889999,14.69,22.370001,11.59,13.37,27.65,131.389999,25.719999
14-04-16,190.770004,51.639999,36.889999,14.71,22.290001,11.57,13.34,27.49,130.759995,25.68
15-04-16,190.559998,51.619999,36.869999,14.69,22.27,11.59,13.38,27.700001,131.880005,25.719999
18-04-16,191.940002,51.950001,37.099998,14.77,22.280001,11.59,13.38,27.82,131.309998,25.73
19-04-16,192.520004,52.110001,37.209999,15,22.48,11.57,13.4,27.85,130.899994,25.709999
20-04-16,192.679993,52.150002,37.25,14.98,22.379999,11.54,13.35,27.370001,129.460007,25.74
21-04-16,191.610001,51.880001,37.049999,14.92,22.26,11.52,13.34,26.889999,128.690002,25.74
22-04-16,191.660004,51.970001,37.110001,14.9,22.18,11.51,13.33,27.17,128.360001,25.719999
25-04-16,191.350006,51.84,37.009998,14.83,22.02,11.5,13.32,27.42,127.830002,25.719999
26-04-16,191.630005,51.990002,37.130001,14.88,22.16,11.49,13.31,27.52,127.25,25.719999
27-04-16,192.029999,52.099998,37.200001,14.9,22.25,11.53,13.38,27.48,128.520004,25.74
28-04-16,190.300003,51.610001,36.849998,14.81,22.139999,11.56,13.45,27.42,129.050003,25.74
29-04-16,189.220001,51.330002,36.66,14.74,22.059999,11.56,13.45,27.16,129.380005,25.719999
02-05-16,190.729996,51.740002,36.939999,14.83,22.040001,11.53,13.39,27.620001,127.82,25.719999
03-05-16,189.100006,51.23,36.580002,14.56,21.549999,11.58,13.42,27.639999,129.429993,25.75
04-05-16,187.990005,50.919998,36.369999,14.38,21.290001,11.59,13.44,28.049999,130.139999,25.75
05-05-16,187.970001,50.889999,36.34,14.37,21.26,11.61,13.47,28.129999,131.009995,25.75
06-05-16,188.649994,51.07,36.470001,14.38,21.219999,11.59,13.42,28.450001,130.449997,25.75
09-05-16,188.850006,51.119999,36.509998,14.33,21.040001,11.61,13.44,28.74,130.860001,25.73
10-05-16,191.190002,51.740002,36.950001,14.52,21.290001,11.61,13.47,28.74,130.869995,25.700001
11-05-16,189.399994,51.259998,36.610001,14.44,21.24,11.61,13.48,28.1,131.610001,25.719999
12-05-16,189.509995,51.220001,36.580002,14.42,21.209999,11.59,13.46,28.290001,131.009995,25.74
13-05-16,187.759995,50.810001,36.290001,14.28,20.9,11.61,13.5,28.02,132.279999,25.75
16-05-16,189.630005,51.32,36.650002,14.41,21.09,11.58,13.47,28.299999,131.139999,25.719999
17-05-16,187.960007,50.830002,36.310001,14.36,21.040001,11.57,13.48,27.76,131.360001,25.75
18-05-16,187.929993,50.860001,36.330002,14.32,20.879999,11.5,13.38,27.35,129.490005,25.73
19-05-16,187.320007,50.650002,36.18,14.22,20.65,11.52,13.37,27.040001,130.050003,25.719999
20-05-16,188.490005,51.029999,36.450001,14.32,20.77,11.52,13.36,27.26,130.149994,25.719999
23-05-16,188.240005,50.939999,36.380001,14.29,20.77,11.52,13.36,27.25,130.440002,25.690001
24-05-16,190.630005,51.66,36.900002,14.44,20.889999,11.5,13.35,27.58,129.860001,25.690001
25-05-16,191.929993,52.02,37.150002,14.6,21.120001,11.5,13.36,27.58,129.369995,25.690001
26-05-16,192.020004,52,37.139999,14.64,21.200001,11.53,13.4,27.65,130.039993,25.620001
27-05-16,192.770004,52.259998,37.330002,14.63,21.32,11.5,13.37,27.790001,129.850006,25.65
31-05-16,192.539993,52.25,37.32,14.59,21.309999,11.52,13.36,27.799999,130.160004,25.66
01-06-16,192.899994,52.360001,37.400002,14.6,21.4,11.51,13.36,27.82,130.419998,25.639999
02-06-16,193.479996,52.549999,37.540001,14.6,21.469999,11.53,13.4,27.959999,131.360001,25.59
03-06-16,192.919998,52.380001,37.41,14.72,21.700001,11.6,13.48,28.059999,133.229996,25.67
06-06-16,193.850006,52.669998,37.619999,14.83,21.91,11.59,13.48,27.85,132.240005,25.66
07-06-16,194.199997,52.759998,37.68,14.97,22.18,11.6,13.52,28.01,132.559998,25.68
08-06-16,194.839996,52.959999,37.82,15.02,22.360001,11.6,13.55,28.190001,133.270004,25.690001
09-06-16,194.539993,52.84,37.740002,14.86,22.15,11.61,13.56,28.26,134.130005,25.65
10-06-16,192.669998,52.299999,37.349998,14.49,21.73,11.64,13.56,28.129999,134.779999,25.719999
13-06-16,191.220001,51.66,37.040001,14.1,21.27,11.66,13.55,28.120001,135.380005,25.690001
14-06-16,190.800003,51.560001,36.970001,13.92,21.17,11.65,13.51,28.049999,135.279999,25.700001
15-06-16,190.520004,51.509998,36.93,14.01,21.34,11.68,13.57,28.309999,135.800003,25.690001
16-06-16,191.139999,51.630001,37.02,13.98,21.23,11.68,13.54,28.48,136.460007,25.690001
17-06-16,190.429993,51.490002,36.919998,14.09,21.35,11.66,13.51,28.450001,135.610001,25.74
20-06-16,191.649994,51.830002,37.169998,14.42,21.65,11.63,13.46,28.209999,134.160004,25.719999
21-06-16,191.240005,51.939999,37.240002,14.51,21.799999,11.61,13.43,28.35,133.539993,25.690001
22-06-16,190.919998,51.830002,37.169998,14.54,21.91,11.63,13.47,28.290001,133.759995,25.73
23-06-16,193.389999,52.57,37.700001,14.85,22.219999,11.59,13.47,28.450001,132.229996,25.700001
24-06-16,186.339996,50.650002,36.32,13.8,21.33,11.69,13.55,28.18,135.779999,25.719999
27-06-16,183.050003,49.630001,35.580002,13.5,21.059999,11.75,13.6,28.190001,139.169998,25.77
28-06-16,186.429993,50.529999,36.23,13.84,21.559999,11.75,13.63,28.799999,139.460007,25.73
29-06-16,189.639999,51.43,36.880001,14.1,21.969999,11.72,13.62,29.17,138.389999,25.76
30-06-16,192.199997,52.150002,37.389999,14.28,22.25,11.74,13.66,29.459999,138.899994,25.73
01-07-16,192.600006,52.279999,37.490002,14.33,22.35,11.75,13.73,29.49,140.570007,25.780001
05-07-16,191.25,51.869999,37.189999,14.08,22.1,11.79,13.78,29.77,142.330002,25.76
06-07-16,192.380005,52.169998,37.400002,14.04,21.99,11.78,13.82,29.68,142.559998,25.76
07-07-16,192.25,52.16,37.400002,14.02,21.99,11.78,13.8,29.360001,142.550003,25.799999
08-07-16,195.169998,52.990002,38,14.19,22.299999,11.78,13.81,29.83,143.600006,25.790001
11-07-16,195.850006,53.209999,38.150002,14.39,22.549999,11.74,13.76,30.040001,142.339996,25.76
12-07-16,197.229996,53.619999,38.450001,14.57,22.83,11.7,13.71,30.030001,140,25.77
13-07-16,197.160004,53.599998,38.439999,14.57,22.870001,11.71,13.74,30.18,141.649994,25.799999
14-07-16,198.309998,53.849998,38.619999,14.7,23.08,11.69,13.7,29.93,139.589996,25.799999
15-07-16,198.009995,53.82,38.59,14.65,23.129999,11.66,13.68,29.93,138.389999,25.73
18-07-16,198.580002,53.939999,38.68,14.69,23.219999,11.66,13.67,30,138.259995,25.790001
19-07-16,198.360001,53.84,38.610001,14.6,23.139999,11.68,13.68,30.15,139.039993,25.780001
20-07-16,199.160004,54.110001,38.799999,14.7,23.209999,11.66,13.65,30.15,138.279999,25.799999
21-07-16,198.410004,53.91,38.66,14.67,23.15,11.68,13.66,30.209999,138.559998,25.780001
22-07-16,199.330002,54.18,38.849998,14.67,23.24,11.67,13.64,30.469999,138.800003,25.780001
25-07-16,198.850006,54.02,38.740002,14.65,23.16,11.66,13.62,30.43,138.699997,25.780001
26-07-16,198.839996,54.080002,38.779999,14.71,23.24,11.66,13.63,30.290001,138.919998,25.790001
27-07-16,198.710007,54.009998,38.740002,14.76,23.26,11.7,13.69,30.030001,140.649994,25.83
28-07-16,198.929993,54.110001,38.810001,14.76,23.290001,11.7,13.72,30.309999,140.389999,25.799999
29-07-16,199.279999,54.209999,38.880001,14.91,23.290001,11.73,13.75,30.690001,141.559998,25.83
01-08-16,199.050003,54.130001,38.830002,14.85,23.370001,11.71,13.67,30.790001,139.770004,25.790001
02-08-16,197.809998,53.740002,38.540001,14.79,23.209999,11.69,13.61,30.280001,138.330002,25.809999
03-08-16,198.380005,53.950001,38.700001,14.72,23.24,11.7,13.64,30.110001,138.410004,25.82
04-08-16,198.570007,53.98,38.720001,14.8,23.4,11.72,13.7,30,139.449997,25.82
05-08-16,200.169998,54.459999,39.049999,14.9,23.66,11.66,13.66,30.01,138,25.799999
08-08-16,200.070007,54.419998,39.029999,14.94,23.83,11.66,13.67,30.049999,138.259995,25.809999
09-08-16,200.199997,54.450001,39.049999,15.06,23.950001,11.69,13.7,30.200001,139.619995,25.790001
10-08-16,199.690002,54.290001,38.93,15.1,23.93,11.7,13.7,30.17,140.160004,25.799999
11-08-16,200.669998,54.549999,39.119999,15.2,24.1,11.66,13.67,29.83,138.910004,25.82
12-08-16,200.470001,54.509998,39.09,15.18,24.08,11.69,13.7,29.959999,140.080002,25.799999
15-08-16,201.050003,54.720001,39.240002,15.25,24.309999,11.67,13.67,29.940001,138.759995,25.799999
16-08-16,200.009995,54.400002,39.009998,15.23,24.25,11.65,13.64,29.59,138.389999,25.83
17-08-16,200.339996,54.470001,39.060001,15.21,24.23,11.67,13.69,29.700001,139.220001,25.85
18-08-16,200.820007,54.630001,39.18,15.3,24.360001,11.68,13.72,29.6,139.440002,25.860001
19-08-16,200.539993,54.57,39.130001,15.19,24.190001,11.65,13.69,29.42,138.710007,25.85
22-08-16,200.520004,54.560001,39.130001,15.17,24.01,11.67,13.72,29.559999,139.880005,25.860001
23-08-16,200.889999,54.709999,39.23,15.21,23.9,11.67,13.73,29.58,140.029999,25.870001
24-08-16,199.919998,54.400002,39.009998,15.16,23.780001,11.67,13.72,29.43,139.699997,25.860001
25-08-16,199.759995,54.360001,38.98,15.13,23.83,11.65,13.71,29.57,139.169998,25.84
26-08-16,199.380005,54.259998,38.91,15.05,23.77,11.61,13.65,29.290001,138.360001,25.85
29-08-16,200.389999,54.560001,39.130001,15.09,23.85,11.64,13.7,29.58,140.210007,25.83
30-08-16,200.009995,54.48,39.07,15.05,23.83,11.64,13.69,29.530001,139.669998,25.82
31-08-16,199.520004,54.349998,38.98,15.02,23.68,11.63,13.69,29.559999,139.869995,25.77
01-09-16,199.479996,54.360001,38.98,15.08,23.66,11.64,13.7,29.49,139.770004,25.799999
02-09-16,200.369995,54.639999,39.18,15.25,23.940001,11.63,13.68,29.74,138.630005,25.75
06-09-16,201,54.790001,39.290001,15.44,24.51,11.67,13.75,29.950001,139.639999,25.74
07-09-16,200.990005,54.84,39.330002,15.46,24.48,11.67,13.77,30.139999,139.539993,25.75
08-09-16,200.520004,54.720001,39.240002,15.42,24.450001,11.63,13.73,29.76,137.789993,25.74
09-09-16,195.679993,53.330002,38.25,15.11,23.879999,11.6,13.63,28.6,135.520004,25.709999
12-09-16,198.479996,53.84,38.799999,15.09,23.629999,11.61,13.64,28.74,135.589996,25.709999
13-09-16,194.779999,53.029999,38.209999,14.78,23.16,11.59,13.58,28.01,134.050003,25.700001
14-09-16,194.660004,53,38.189999,14.78,23.18,11.6,13.59,28.110001,134.25,25.690001
15-09-16,196.660004,53.549999,38.580002,14.92,23.43,11.61,13.59,28.219999,133.669998,25.700001
16-09-16,195.889999,53.360001,38.439999,14.75,23.290001,11.61,13.62,28.23,134.75,25.66
19-09-16,195.949997,53.41,38.490002,14.86,23.5,11.6,13.6,28.49,134.309998,25.68
20-09-16,195.970001,53.389999,38.470001,14.91,23.52,11.61,13.6,28.450001,134.779999,25.68
21-09-16,198.169998,54,38.91,15.17,23.879999,11.62,13.66,28.799999,135.869995,25.67
22-09-16,199.360001,54.400002,39.200001,15.31,24.07,11.64,13.73,29.33,136.949997,25.66
23-09-16,198.289993,54.09,38.970001,15.19,23.889999,11.64,13.76,29.389999,136.820007,25.68
26-09-16,196.710007,53.639999,38.650002,15.04,23.58,11.67,13.77,29.469999,137.690002,25.66
27-09-16,197.910004,53.950001,38.869999,15.13,23.799999,11.67,13.77,29.16,138.699997,25.690001
28-09-16,198.979996,54.27,39.099998,15.24,23.93,11.67,13.8,29.41,138.399994,25.67
29-09-16,197.110001,53.75,38.720001,15.09,23.68,11.68,13.79,29.01,138.75,25.67
30-09-16,198.690002,54.18,39.040001,15.14,23.700001,11.65,13.79,28.83,137.509995,25.65
03-10-16,198.059998,54,38.91,15.16,23.870001,11.64,13.79,28.299999,136.809998,25.65
04-10-16,197.139999,53.740002,38.720001,15.13,23.83,11.6,13.71,27.9,135.210007,25.65
05-10-16,197.960007,53.990002,38.900002,15.19,24.030001,11.59,13.7,27.33,134.580002,25.610001
06-10-16,198.190002,53.990002,38.900002,15.12,24.01,11.57,13.7,27.34,133.830002,25.610001
07-10-16,197.460007,53.790001,38.75,15.05,23.93,11.58,13.7,27.290001,133.919998,25.6
10-10-16,198.369995,54.07,38.959999,15.11,24.059999,11.56,13.68,27.469999,133.130005,25.610001
11-10-16,195.960007,53.360001,38.450001,14.88,23.700001,11.56,13.67,27.200001,132.830002,25.610001
12-10-16,196.210007,53.419998,38.490002,14.87,23.709999,11.56,13.67,27.51,132.960007,25.58
13-10-16,195.580002,53.23,38.349998,14.81,23.52,11.58,13.69,27.719999,133.460007,25.59
14-10-16,195.630005,53.209999,38.34,14.83,23.58,11.56,13.67,27.610001,131.589996,25.57
17-10-16,195.050003,53.07,38.23,14.8,23.52,11.58,13.73,27.65,132.429993,25.610001
18-10-16,196.199997,53.389999,38.470001,14.98,23.92,11.59,13.74,27.83,132.860001,25.58
19-10-16,196.740005,53.529999,38.57,15.04,24.040001,11.59,13.76,27.9,132.970001,25.59
20-10-16,196.419998,53.450001,38.509998,15.03,24.02,11.59,13.75,27.83,133.110001,25.58
21-10-16,196.470001,53.439999,38.5,15,24.01,11.59,13.75,27.73,133.309998,25.6
24-10-16,197.270004,53.700001,38.689999,15.01,24.16,11.58,13.73,27.809999,132.729996,25.59
25-10-16,196.710007,53.450001,38.52,14.99,24.16,11.58,13.75,27.74,133.080002,25.6
26-10-16,196.270004,53.310001,38.419998,14.92,24,11.56,13.75,27.379999,132.179993,25.629999
27-10-16,195.75,53.09,38.259998,14.88,23.85,11.54,13.69,26.66,130.740005,25.59
28-10-16,195.130005,52.950001,38.16,14.89,23.77,11.54,13.69,26.73,130.449997,25.6
31-10-16,195.130005,52.98,38.189999,14.88,23.85,11.55,13.72,27.18,131.25,25.6
01-11-16,193.770004,52.599998,37.91,14.84,23.719999,11.56,13.72,26.57,131.009995,25.6
02-11-16,192.490005,52.209999,37.630001,14.7,23.49,11.58,13.73,26.18,131.580002,25.6
03-11-16,191.740005,51.990002,37.470001,14.69,23.35,11.58,13.69,26,130.570007,25.610001
04-11-16,191.479996,51.950001,37.439999,14.59,23.23,11.6,13.73,26.190001,131.740005,25.610001
07-11-16,195.679993,53.110001,38.27,14.79,23.73,11.56,13.72,26.639999,130.619995,25.610001
08-11-16,196.580002,53.32,38.43,14.82,23.9,11.53,13.7,26.790001,130.089996,25.6
09-11-16,198.679993,54.009998,38.93,14.8,23.59,11.43,13.61,26.370001,124.57,25.59
10-11-16,199.139999,54.16,39.040001,14.69,23.07,11.4,13.58,25.92,122.730003,25.51
11-11-16,198.770004,54.220001,39.09,14.52,22.559999,11.38,13.57,26.09,122.040001,25.43
14-11-16,198.800003,54.349998,39.18,14.43,22.299999,11.33,13.44,26.709999,121.309998,25.43
15-11-16,200.410004,54.740002,39.459999,14.52,22.459999,11.32,13.45,26.459999,121.910004,25.41
16-11-16,200.070007,54.68,39.419998,14.42,22.440001,11.33,13.47,26.42,123.010002,25.370001
17-11-16,201.020004,54.950001,39.610001,14.47,22.440001,11.3,13.45,26.129999,121.199997,25.379999
18-11-16,200.660004,54.869999,39.549999,14.37,22.379999,11.26,13.43,26.190001,120.849998,25.35
21-11-16,202.139999,55.259998,39.84,14.48,22.540001,11.27,13.45,26.15,121.150002,25.290001
22-11-16,202.509995,55.43,39.959999,14.55,22.76,11.28,13.46,26.59,121.110001,25.299999
23-11-16,202.690002,55.509998,40.02,14.5,22.68,11.24,13.43,26.49,120.639999,25.33
25-11-16,203.5,55.73,40.18,14.53,22.700001,11.23,13.41,26.629999,120.82,25.33
28-11-16,202.539993,55.389999,39.93,14.52,22.85,11.27,13.41,26.75,121.709999,25.299999
29-11-16,202.860001,55.459999,39.990002,14.56,22.76,11.27,13.44,27,122.220001,25.27
30-11-16,202.399994,55.330002,39.889999,14.56,22.809999,11.23,13.44,26.709999,120.239998,25.24
01-12-16,201.610001,55.099998,39.720001,14.53,22.67,11.2,13.42,26.299999,118.730003,25.15
02-12-16,201.75,55.130001,39.740002,14.54,22.639999,11.24,13.41,26.57,119.599998,25.18
05-12-16,202.910004,55.529999,40.029999,14.64,22.709999,11.23,13.43,26.780001,119.470001,25.219999
06-12-16,203.619995,55.779999,40.220001,14.72,22.860001,11.24,13.46,26.93,119.379997,25.200001
07-12-16,206.199997,56.490002,40.73,14.93,23.129999,11.26,13.48,27.49,120.400002,25.32
08-12-16,206.740005,56.700001,40.880001,14.95,23.24,11.24,13.46,27.66,118.980003,25.27
09-12-16,208,56.970001,41.080002,14.98,23.209999,11.21,13.39,27.620001,117.5,25.280001
12-12-16,207.770004,56.84,40.98,14.92,22.99,11.21,13.4,27.809999,117.720001,25.309999
13-12-16,209.190002,57.169998,41.209999,15.06,23.190001,11.21,13.39,27.82,118.139999,25.33
14-12-16,207.460007,56.669998,40.860001,14.8,22.77,11.13,13.27,27.18,116.82,25.26
15-12-16,208.229996,56.900002,41.02,14.79,22.700001,11.1,13.2,27.02,117.410004,25.190001
16-12-16,207.869995,56.82,40.959999,14.78,22.58,11.12,13.18,27.459999,117.139999,25.32
19-12-16,208.339996,56.619999,40.130001,14.64,22.35,11.15,13.24,27.74,118.400002,25.32
20-12-16,209.139999,56.860001,40.310001,14.67,22.360001,11.14,13.26,27.790001,117.809998,25.309999
21-12-16,208.570007,56.700001,40.189999,14.65,22.35,11.15,13.28,26.82,118.330002,25.309999
22-12-16,207.009995,56.540001,40.080002,14.61,22.18,11.14,13.32,26.790001,117.809998,25.309999
23-12-16,207.190002,56.66,40.16,14.62,22.16,11.03,12.91,26.860001,118.050003,25.32
27-12-16,207.699997,56.799999,40.259998,14.63,22.24,11.02,12.91,26.91,117.669998,25.309999
28-12-16,206.059998,56.310001,39.919998,14.61,22.370001,11.05,12.93,26.74,118.529999,25.299999
29-12-16,206.020004,56.310001,39.919998,14.7,22.65,11.07,12.95,27.07,118.949997,25.33
30-12-16,205.309998,56.060001,39.740002,14.73,22.68,11.09,12.98,27.389999,119.129997,25.33
03-01-17,206.740005,56.52,40.07,14.82,22.879999,11.09,13.01,27.5,119.639999,25.33
04-01-17,207.960007,56.970001,40.389999,14.97,23.01,11.09,13.03,27.92,120.099998,25.34
05-01-17,207.800003,56.860001,40.310001,15.12,23.26,11.14,13.08,28.01,121.980003,25.379999
06-01-17,208.610001,57.029999,40.43,15.06,23.219999,11.1,13.03,28,120.860001,25.379999
09-01-17,207.949997,56.810001,40.279999,15.02,23.129999,11.13,13.06,27.74,121.830002,25.35
10-01-17,207.919998,56.880001,40.330002,15.05,23.27,11.13,13.06,27.5,121.75,25.360001
11-01-17,208.509995,57.029999,40.439999,15.16,23.389999,11.13,13.1,27.34,122.160004,25.389999
12-01-17,208.050003,56.880001,40.330002,15.17,23.51,11.14,13.11,27.48,121.889999,25.459999
13-01-17,208.460007,57.029999,40.439999,15.23,23.5,11.12,13.08,27.440001,121.309998,25.459999
17-01-17,207.720001,56.790001,40.27,15.19,23.440001,11.16,13.13,27.65,122.580002,25.51
18-01-17,208.160004,56.93,40.369999,15.14,23.469999,11.1,13.06,27.690001,121.010002,25.5
19-01-17,207.460007,56.700001,40.200001,15.12,23.42,11.08,13.06,27.42,120.18,25.450001
20-01-17,208.130005,56.889999,40.330002,15.18,23.440001,11.09,13.07,27.620001,119.940002,25.42
23-01-17,207.649994,56.740002,40.23,15.22,23.65,11.13,13.11,27.85,121.139999,25.450001
24-01-17,208.970001,57.18,40.549999,15.3,23.85,11.1,13.09,27.860001,120.309998,25.469999
25-01-17,210.710007,57.650002,40.880001,15.44,23.99,11.07,13.05,27.67,118.800003,25.49
26-01-17,210.550003,57.580002,40.830002,15.4,24,11.08,13.07,27.620001,119.199997,25.469999
27-01-17,210.25,57.5,40.779999,15.38,23.98,11.09,13.09,27.34,119.629997,25.49
30-01-17,208.979996,57.110001,40.5,15.27,23.85,11.09,13.08,27.17,119.269997,25.48
31-01-17,208.970001,57.130001,40.52,15.3,23.799999,11.11,13.11,27.379999,120.099998,25.51
01-02-17,209,57.139999,40.52,15.36,23.940001,11.1,13.08,27.040001,119.099998,25.43
02-02-17,209.089996,57.169998,40.540001,15.38,24.01,11.1,13.08,27.35,119.050003,25.48
03-02-17,210.639999,57.639999,40.880001,15.44,24.139999,11.1,13.08,27.51,119,25.469999
06-02-17,210.199997,57.490002,40.77,15.37,24.16,11.14,13.1,27.450001,119.720001,25.51
07-02-17,210.25,57.470001,40.759998,15.34,24.09,11.15,13.1,27.35,120.599998,25.5
08-02-17,210.520004,57.529999,40.790001,15.39,24.200001,11.17,13.14,27.58,122.239998,25.5
09-02-17,211.720001,57.919998,41.07,15.44,24.360001,11.14,13.11,27.639999,120.830002,25.48
10-02-17,212.570007,58.150002,41.240002,15.5,24.5,11.13,13.12,27.84,120.760002,25.469999
13-02-17,213.699997,58.450001,41.240002,15.58,24.67,11.12,13.1,27.870001,120.379997,25.440001
14-02-17,214.589996,58.68,41.439999,15.58,24.690001,11.08,13.06,27.709999,119.510002,25.5
15-02-17,215.679993,58.98,41.82,15.64,24.860001,11.07,13.08,27.610001,118.959999,25.5
16-02-17,215.509995,58.91,41.779999,15.66,24.84,11.1,13.08,27.76,119.610001,25.49
17-02-17,215.839996,59.009998,41.849998,15.62,24.75,11.12,13.11,27.82,120.32,25.549999
21-02-17,217.110001,59.380001,42.110001,15.68,24.940001,11.12,13.11,28.17,120.110001,25.52
22-02-17,217.009995,59.290001,42.040001,15.69,25.01,11.13,13.13,28.08,120.309998,25.530001
23-02-17,217.130005,59.259998,42.02,15.7,25,11.15,13.16,28.23,120.669998,25.559999
24-02-17,217.389999,59.360001,42.09,15.59,24.82,11.18,13.2,28.370001,122.010002,25.58
27-02-17,217.710007,59.490002,42.18,15.56,24.719999,11.15,13.16,28.52,121.290001,25.540001
28-02-17,217.070007,59.25,42.009998,15.53,24.58,11.14,13.16,28.32,121.739998,25.57
01-03-17,220.149994,60.080002,42.599998,15.68,24.809999,11.09,13.09,28.23,119.470001,25.5
02-03-17,218.860001,59.68,42.310001,15.56,24.5,11.07,13.05,28.07,119.040001,25.42
03-03-17,218.979996,59.709999,42.34,15.63,24.6,11.07,13.09,27.969999,119.349998,25.51
06-03-17,218.300003,59.490002,42.34,15.59,24.639999,11.07,13.07,27.83,118.779999,25.52
07-03-17,217.639999,59.279999,42.029999,15.56,24.65,11.05,13.05,27.700001,118.419998,25.51
08-03-17,217.179993,59.130001,41.919998,15.49,24.51,11.03,12.99,27.190001,117.779999,25.51
09-03-17,217.410004,59.139999,41.93,15.49,24.26,11.01,12.96,26.790001,116.839996,25.5
10-03-17,218.169998,59.330002,42.07,15.6,24.370001,11.02,12.98,26.719999,117.25,25.49
13-03-17,218.300003,59.400002,42.119999,15.7,24.639999,11.01,12.95,26.77,116.510002,25.49
14-03-17,217.559998,59.189999,41.970001,15.61,24.6,11.01,12.94,26.75,117.07,25.48
15-03-17,219.369995,59.740002,42.360001,15.84,24.969999,11.08,13.06,27.32,118.5,25.469999
16-03-17,219,59.669998,42.310001,15.94,25.24,11.06,13.05,27.26,117.900002,25.48
17-03-17,218.559998,59.630001,42.279999,15.97,25.299999,11.08,13.07,27.370001,118.639999,25.440001
20-03-17,218.369995,59.48,42.18,15.98,25.469999,11.09,13.09,27.33,119.150002,25.49
21-03-17,215.580002,58.639999,41.580002,15.91,25.27,11.12,13.11,27.040001,120.139999,25.42
22-03-17,215.020004,58.740002,41.650002,15.9,25.299999,11.13,13.12,27.040001,120.620003,25.49
23-03-17,214.800003,58.48,41.639999,15.88,25.290001,11.12,13.11,27.24,120.449997,25.48
24-03-17,214.729996,58.439999,41.610001,15.92,25.35,11.12,13.14,27.219999,120.879997,25.51
27-03-17,214.380005,58.41,41.59,15.96,25.280001,11.14,13.17,26.969999,121.43,25.530001
28-03-17,215.970001,58.830002,41.889999,16.02,25.370001,11.11,13.12,27.09,120.620003,25.49
29-03-17,216.289993,58.93,41.959999,16.030001,25.389999,11.14,13.16,27.23,121.339996,25.530001
30-03-17,216.869995,59.130001,42.110001,15.97,25.26,11.12,13.12,27.299999,120.360001,25.530001
31-03-17,216.350006,59.040001,42.040001,15.92,25.1,11.13,13.15,27.459999,120.709999,25.530001
03-04-17,216.080002,58.880001,41.919998,15.92,25.190001,11.17,13.2,27.52,121.669998,25.5
04-04-17,216.199997,58.91,41.939999,15.93,25.299999,11.16,13.17,27.52,121.010002,25.48
05-04-17,215.539993,58.669998,41.77,15.89,25.35,11.18,13.21,27.549999,121.379997,25.49
06-04-17,216.100006,58.869999,41.91,15.87,25.299999,11.17,13.19,27.700001,121.199997,25.52
07-04-17,215.910004,58.82,41.880001,15.85,25.25,11.14,13.14,27.73,120.709999,25.540001
10-04-17,216.059998,58.880001,41.93,15.84,25.17,11.15,13.15,27.92,121.269997,25.540001
